camera_id,longitude,latitude
Z31-C17,73.78246915420856,19.98629262459568
Z31-C18,73.78217161492148,19.98572244470225
Z31-C19,73.78263109086055,19.98682284753857
Z31-C20,73.7829221898444,19.98634988910799
Z31-C21,73.78289952631432,19.98745022158484
Z31-C22,73.78215818448213,19.98588041305161
Z31-C23,73.78299329147721,19.98722527743523
Z31-C24,73.78333248797162,19.98694531998953
Z31-C25,73.78315322455273,19.98712836423815
Z31-C26,73.78233559614549,19.98670426775637
Z31-C27,73.78239619981831,19.98685711701687
Z31-C28,73.78248038910289,19.98602041575114
Z31-C29,73.78306088952577,19.98679779319534
Z31-C30,73.78301227905408,19.98666403847856
Z31-C31,73.78277329186488,19.98622910739627
Z31-C32,73.78274540236717,19.98622114295558
Z31-C33,73.78288073474954,19.98672043596333
Z31-C34,73.7831775218753,19.98702429177869
Z31-C35,73.78348118704317,19.98739574634937
Z31-C36,73.78265622161153,19.98746155418573
Z31-C37,73.78337676704645,19.98732169604448
Z31-C38,73.78349513777778,19.98735149172278
Z31-C39,73.78276642145246,19.98635111258863
Z31-C40,73.7828487017627,19.98694564979207
Z32-C1,73.83781499117818,19.95711166518639
Z32-C2,73.83814787457112,19.95679935494962
Z32-C3,73.8380095302965,19.956824353222
Z32-C4,73.83800264603978,19.95703766626638
Z32-C5,73.83789509410583,19.95685025680357
Z32-C6,73.83807672463116,19.95669398086553
Z32-C7,73.83773352209316,19.95686896712291
Z32-C8,73.83783808652382,19.95703380449881
Z32-C9,73.83820325633805,19.95702754794253
Z32-C10,73.83787848744524,19.95704243790181
Z32-C11,73.83806753336385,19.95682439410257
Z32-C12,73.83790612989499,19.95678159433462
Z32-C13,73.83754868215576,19.95681280579331
Z32-C14,73.83775410563733,19.95680618177338
Z32-C15,73.83788431285245,19.95711790806334
Z32-C16,73.83781307901263,19.95667436205143
Z32-C17,73.83735972909625,19.95656354204529
Z32-C18,73.83787078556671,19.95675906594112
Z32-C19,73.83748219507926,19.95670016328119
Z32-C20,73.8377006397237,19.95677811471102
Z32-C21,73.83804320762876,19.95695982921273
Z32-C22,73.83776519315987,19.95682512973286
Z32-C23,73.83774290842938,19.95657271000807
Z32-C24,73.83743919454668,19.95667308888621
Z32-C25,73.83800111737294,19.95679363965804
Z32-C26,73.83776325812232,19.95686746276461
Z32-C27,73.83813548093126,19.95659185885019
Z32-C28,73.8380473035539,19.9566040152929
Z32-C29,73.83758403116921,19.95711549866111
Z32-C30,73.83761147769177,19.95670239132392
Z32-C31,73.83754762259231,19.95669877884373
Z32-C32,73.83789082675023,19.95654915229281
Z32-C33,73.8375350442352,19.95677786926218
Z32-C34,73.83737704652229,19.95655314331793
Z32-C35,73.8377420184469,19.95657636613743
Z32-C36,73.83797677945849,19.95677347785433
Z32-C37,73.83782008996715,19.95676272136856
Z32-C38,73.83747104930589,19.9567470044225
Z32-C39,73.83805724073379,19.95673669517165
Z32-C40,73.83779230978496,19.95704887891224
